i,timestamp,Action,Start,End,Benef,Duration
55757,2020-08-19 15:32:00,SELL,11735.96,11787.779904241064,-51.81990424106516,32
55908,2020-08-19 18:03:00,BUY,11776.93,11749.976625136833,-26.953374863167483,3
55938,2020-08-19 18:33:00,SELL,11678.72,11733.726273010258,-55.006273010258155,20
55950,2020-08-19 18:45:00,SELL,11694.59,11721.912709628461,-27.32270962846087,8
56025,2020-08-19 20:00:00,SELL,11661.12,11598.746027893827,62.373972106173824,18
56030,2020-08-19 20:05:00,SELL,11678.72,11647.101822711065,31.61817728893402,7
56034,2020-08-19 20:09:00,SELL,11653.4,11586.2440393986,67.15596060139978,9
56261,2020-08-19 23:56:00,SELL,11729.2,11733.877852601656,-4.677852601655104,1
56387,2020-08-20 02:02:00,SELL,11763.4,11747.73365782772,15.666342172278746,5
56397,2020-08-20 02:12:00,SELL,11757.7,11738.318816613157,19.381183386843986,9
56410,2020-08-20 02:25:00,SELL,11747.03,11717.596862780361,29.43313721963932,20
56424,2020-08-20 02:39:00,SELL,11736.04,11699.146920745297,36.89307925470348,11
56453,2020-08-20 03:08:00,SELL,11715.49,11744.20405087829,-28.714050878290436,14
56496,2020-08-20 03:51:00,SELL,11705.28,11733.456883322895,-28.176883322894355,24
56505,2020-08-20 04:00:00,SELL,11694.32,11728.44636056093,-34.12636056093106,15
56511,2020-08-20 04:06:00,SELL,11696.01,11724.585290619785,-28.575290619784937,8
56757,2020-08-20 08:12:00,SELL,11700.0,11727.52129905665,-27.521299056650605,10
57064,2020-08-20 13:19:00,SELL,11759.42,11782.117974175984,-22.6979741759842,9
57146,2020-08-20 14:41:00,BUY,11817.18,11837.98563992982,20.805639929820245,6
57592,2020-08-20 22:07:00,SELL,11826.93,11846.906007531097,-19.97600753109691,75
57598,2020-08-20 22:13:00,SELL,11821.93,11844.255039353979,-22.325039353978354,51
57621,2020-08-20 22:36:00,SELL,11815.62,11837.775604614677,-22.155604614676122,28
57632,2020-08-20 22:47:00,SELL,11815.9,11833.76845883857,-17.868458838569495,17
57641,2020-08-20 22:56:00,SELL,11821.51,11830.74702595836,-9.237025958360391,6
57750,2020-08-21 00:45:00,SELL,11837.97,11822.358957918554,15.611042081445703,13
57770,2020-08-21 01:05:00,SELL,11825.96,11800.57855087276,25.38144912723874,5
57806,2020-08-21 01:41:00,SELL,11806.34,11830.884633506104,-24.54463350610422,110
57890,2020-08-21 03:05:00,SELL,11794.11,11813.825319502197,-19.715319502196508,10
58070,2020-08-21 06:05:00,SELL,11844.55,11838.07684401513,6.473155984869663,2
58092,2020-08-21 06:27:00,SELL,11836.58,11825.25015242258,11.32984757741906,5
58230,2020-08-21 08:45:00,SELL,11806.75,11823.15569766863,-16.405697668629728,4
58309,2020-08-21 10:04:00,SELL,11778.77,11735.952685271108,42.8173147288926,41
58322,2020-08-21 10:17:00,SELL,11770.88,11729.431201655414,41.44879834458516,72
58333,2020-08-21 10:28:00,SELL,11769.04,11735.011167115583,34.02883288441808,17
58336,2020-08-21 10:31:00,SELL,11763.38,11722.874884758028,40.505115241971,67
58348,2020-08-21 10:43:00,SELL,11742.44,11681.660857012506,60.7791429874942,79
58421,2020-08-21 11:56:00,SELL,11719.49,11680.234998105556,39.25500189444392,6
58441,2020-08-21 12:16:00,SELL,11683.25,11726.183588892927,-42.93358889292722,23
58451,2020-08-21 12:26:00,SELL,11654.98,11715.549409137297,-60.56940913729704,13
58505,2020-08-21 13:20:00,BUY,11747.59,11725.627304293788,-21.96269570621189,19
58705,2020-08-21 16:40:00,SELL,11714.2,11688.682293128193,25.517706871807604,7
58782,2020-08-21 17:57:00,SELL,11693.53,11672.990809084375,20.539190915626023,3
58811,2020-08-21 18:26:00,SELL,11638.2,11682.916395686618,-44.716395686617034,19
58815,2020-08-21 18:30:00,SELL,11610.01,11679.693137037157,-69.68313703715648,14
58820,2020-08-21 18:35:00,SELL,11635.05,11674.596011972953,-39.54601197295415,9
58825,2020-08-21 18:40:00,SELL,11635.71,11671.238998748124,-35.52899874812465,4
58973,2020-08-21 21:08:00,SELL,11626.92,11560.235340758358,66.6846592416423,6
58985,2020-08-21 21:20:00,SELL,11600.35,11517.795259020246,82.55474097975457,25
58988,2020-08-21 21:23:00,SELL,11581.87,11476.167769838221,105.70223016177988,163
58992,2020-08-21 21:27:00,SELL,11575.47,11467.836639889645,107.63336011035426,159
58999,2020-08-21 21:34:00,SELL,11566.95,11461.018681410525,105.93131858947527,152
59014,2020-08-21 21:49:00,SELL,11506.0,11612.379699397361,-106.37969939736104,638
59020,2020-08-21 21:55:00,SELL,11537.8,11443.575160944049,94.22483905595072,141
59107,2020-08-21 23:22:00,SELL,11525.72,11460.930327555456,64.78967244454361,44
59121,2020-08-21 23:36:00,SELL,11507.85,11432.93157768093,74.91842231906958,40
59156,2020-08-22 00:11:00,SELL,11476.85,11390.736349318624,86.11365068137638,51
59162,2020-08-22 00:17:00,SELL,11440.29,11526.731070231632,-86.44107023163087,363
59178,2020-08-22 00:33:00,SELL,11438.02,11501.039443093267,-63.01944309326609,344
59203,2020-08-22 00:58:00,SELL,11431.31,11476.27738980711,-44.96738980711052,63
59216,2020-08-22 01:11:00,SELL,11397.76,11459.407884828564,-61.6478848285642,18
59293,2020-08-22 02:28:00,SELL,11444.48,11435.05046114024,9.429538859760214,1
59433,2020-08-22 04:48:00,SELL,11433.96,11449.278293365458,-15.318293365458885,15
59821,2020-08-22 11:16:00,SELL,11558.85,11574.449158369549,-15.599158369548604,42
59859,2020-08-22 11:54:00,SELL,11551.0,11563.951358258057,-12.951358258056644,4
60117,2020-08-22 16:12:00,SELL,11577.92,11596.066786187352,-18.14678618735161,76
60147,2020-08-22 16:42:00,SELL,11560.18,11585.872964291746,-25.69296429174574,16
60312,2020-08-22 19:27:00,SELL,11595.05,11598.216094728848,-3.1660947288492025,2
60359,2020-08-22 20:14:00,SELL,11579.69,11592.874319235885,-13.184319235884686,14
60613,2020-08-23 00:28:00,SELL,11644.56,11617.468993734376,27.091006265623946,35
60623,2020-08-23 00:38:00,SELL,11643.98,11622.64652281371,21.33347718629011,25
60739,2020-08-23 02:34:00,SELL,11619.99,11600.210102171815,19.779897828184403,24
60744,2020-08-23 02:39:00,SELL,11617.54,11595.737498077571,21.802501922429656,44
60753,2020-08-23 02:48:00,SELL,11615.69,11596.019622050058,19.67037794994212,35
60806,2020-08-23 03:41:00,SELL,11589.7,11612.812344881271,-23.112344881270474,60
60900,2020-08-23 05:15:00,SELL,11581.27,11557.34918662022,23.920813379780157,36
61208,2020-08-23 10:23:00,SELL,11567.67,11544.080741012536,23.589258987463836,23
61219,2020-08-23 10:34:00,SELL,11565.35,11543.933141521484,21.416858478516588,12
61223,2020-08-23 10:38:00,SELL,11560.0,11532.215946806466,27.78405319353442,8
61246,2020-08-23 11:01:00,SELL,11542.56,11563.712402787149,-21.152402787149185,118
61271,2020-08-23 11:26:00,SELL,11534.83,11552.918711952785,-18.08871195278516,5
61453,2020-08-23 14:28:00,BUY,11615.93,11653.105240031742,37.17524003174185,83
61468,2020-08-23 14:43:00,BUY,11609.01,11631.223604958828,22.213604958828,17
61808,2020-08-23 20:23:00,BUY,11705.42,11680.515602861855,-24.904397138145214,29
61957,2020-08-23 22:52:00,SELL,11646.63,11660.243165038604,-13.613165038605075,12
62048,2020-08-24 00:23:00,SELL,11621.35,11643.13371316553,-21.783713165528752,101
62056,2020-08-24 00:31:00,SELL,11619.13,11639.797457289302,-20.667457289302547,91
62060,2020-08-24 00:35:00,SELL,11624.08,11638.30030962061,-14.220309620610351,17
62799,2020-08-24 12:54:00,SELL,11784.23,11766.94032568717,17.289674312829447,28
62802,2020-08-24 12:57:00,SELL,11775.37,11745.912635641369,29.45736435863182,65
62809,2020-08-24 13:04:00,SELL,11786.27,11793.362637270562,-7.092637270561681,5
62914,2020-08-24 14:49:00,SELL,11752.01,11770.824748406125,-18.814748406124636,95
62928,2020-08-24 15:03:00,SELL,11742.28,11764.200300621082,-21.92030062108097,54
62963,2020-08-24 15:38:00,SELL,11743.45,11753.634018950934,-10.184018950933023,7
63062,2020-08-24 17:17:00,SELL,11752.16,11743.875926789759,8.284073210241331,5
63066,2020-08-24 17:21:00,SELL,11747.13,11731.914922091302,15.215077908696912,13
63078,2020-08-24 17:33:00,SELL,11737.19,11753.729626256429,-16.539626256428164,11
63140,2020-08-24 18:35:00,SELL,11726.0,11701.561463740494,24.43853625950578,33
63144,2020-08-24 18:39:00,SELL,11720.47,11741.299491296679,-20.829491296679407,62
63151,2020-08-24 18:46:00,SELL,11727.69,11739.072230101618,-11.382230101617097,10
63183,2020-08-24 19:18:00,SELL,11708.01,11729.04915258113,-21.03915258113011,9
63237,2020-08-24 20:12:00,BUY,11740.44,11733.55808688973,-6.881913110270034,4
63333,2020-08-24 21:48:00,BUY,11764.01,11745.389738737123,-18.62026126287674,13
63482,2020-08-25 00:17:00,SELL,11739.19,11758.949423170756,-19.759423170755326,70
63487,2020-08-25 00:22:00,SELL,11742.92,11757.526548228845,-14.606548228844986,65
63494,2020-08-25 00:29:00,SELL,11740.32,11755.466319352507,-15.146319352506907,58
63614,2020-08-25 02:29:00,SELL,11713.77,11676.690502887242,37.07949711275796,29
63621,2020-08-25 02:36:00,SELL,11708.15,11667.716196006204,40.433803993795664,22
63627,2020-08-25 02:42:00,SELL,11711.45,11679.782779635709,31.667220364292007,7
63653,2020-08-25 03:08:00,SELL,11677.5,11622.056716749896,55.44328325010429,200
63659,2020-08-25 03:14:00,SELL,11674.72,11621.02944639252,53.69055360747916,194
63664,2020-08-25 03:19:00,SELL,11679.97,11638.786157394528,41.183842605471,183
63668,2020-08-25 03:23:00,SELL,11672.27,11622.577470771539,49.69252922846135,183
63711,2020-08-25 04:06:00,SELL,11669.99,11689.72322195556,-19.73322195556102,65
63716,2020-08-25 04:11:00,SELL,11672.98,11650.148493002966,22.831506997034012,13
63846,2020-08-25 06:21:00,SELL,11652.74,11621.53823980195,31.20176019804967,7
63860,2020-08-25 06:35:00,SELL,11630.89,11581.77557471141,49.1144252885897,35
63863,2020-08-25 06:38:00,SELL,11626.58,11573.640303505394,52.93969649460632,33
63870,2020-08-25 06:45:00,SELL,11631.19,11591.325429116107,39.864570883893975,15
63873,2020-08-25 06:48:00,SELL,11615.91,11555.218922893338,60.691077106661396,26
63909,2020-08-25 07:24:00,SELL,11594.19,11551.862685637061,42.32731436293943,43
63951,2020-08-25 08:06:00,SELL,11555.55,11597.325937861755,-41.775937861755665,58
64069,2020-08-25 10:04:00,BUY,11597.55,11584.542827548064,-13.00717245193482,12
64220,2020-08-25 12:35:00,SELL,11487.05,11367.550042205927,119.49995779407254,92
64227,2020-08-25 12:42:00,SELL,11492.39,11396.37521658904,96.01478341095935,80
64235,2020-08-25 12:50:00,SELL,11503.66,11439.574890096133,64.0851099038664,48
64300,2020-08-25 13:55:00,SELL,11441.21,11362.154578184483,79.05542181551573,12
64304,2020-08-25 13:59:00,SELL,11424.56,11326.597800570456,97.96219942954303,177
64312,2020-08-25 14:07:00,SELL,11383.28,11239.919400476807,143.36059952319374,218
64325,2020-08-25 14:20:00,SELL,11393.27,11299.92540313362,93.34459686638002,164
64370,2020-08-25 15:05:00,SELL,11402.02,11365.09729677618,36.92270322381955,11
64389,2020-08-25 15:24:00,SELL,11383.65,11414.657503689226,-31.007503689226724,23
64506,2020-08-25 17:21:00,SELL,11292.59,11182.752936475295,109.83706352470472,25
64561,2020-08-25 18:16:00,SELL,11184.97,11272.036050129227,-87.06605012922773,16
64645,2020-08-25 19:40:00,BUY,11322.72,11288.74325416126,-33.97674583873959,17
64658,2020-08-25 19:53:00,BUY,11320.44,11292.989574301826,-27.450425698174513,4
64921,2020-08-26 00:16:00,SELL,11296.76,11338.393769343758,-41.633769343758104,72
64926,2020-08-26 00:21:00,SELL,11293.46,11334.807152243697,-41.347152243697565,65
64935,2020-08-26 00:30:00,SELL,11277.36,11327.449438311729,-50.08943831172837,56
64953,2020-08-26 00:48:00,SELL,11253.4,11310.633881391677,-57.23388139167764,11
64960,2020-08-26 00:55:00,SELL,11275.79,11305.257597893684,-29.467597893682978,4
65013,2020-08-26 01:48:00,BUY,11343.18,11383.905075949315,40.72507594931449,55
65044,2020-08-26 02:19:00,BUY,11351.0,11381.816725783814,30.816725783814036,24
65282,2020-08-26 06:17:00,SELL,11335.71,11363.351691034162,-27.64169103416316,84
65312,2020-08-26 06:47:00,SELL,11333.28,11310.431910505686,22.84808949431499,14
65315,2020-08-26 06:50:00,SELL,11327.43,11297.162525685944,30.267474314056017,16
65319,2020-08-26 06:54:00,SELL,11334.0,11315.563743035344,18.436256964656422,7
65338,2020-08-26 07:13:00,SELL,11311.54,11336.215428559846,-24.675428559845386,3
65384,2020-08-26 07:59:00,BUY,11363.99,11344.024343269313,-19.965656730686533,32
65677,2020-08-26 12:52:00,SELL,11303.26,11362.976351097272,-59.7163510972714,64
65686,2020-08-26 13:01:00,SELL,11300.19,11353.07031343774,-52.88031343773946,55
65704,2020-08-26 13:19:00,SELL,11302.76,11244.692517549607,58.06748245039307,11
65986,2020-08-26 18:01:00,SELL,11460.79,11470.059404516596,-9.269404516595387,6
66041,2020-08-26 18:56:00,SELL,11445.61,11457.005716200936,-11.395716200935567,10
66144,2020-08-26 20:39:00,BUY,11478.24,11494.650775289889,16.41077528988899,9
66218,2020-08-26 21:53:00,SELL,11460.56,11477.062334561248,-16.502334561248063,31
66225,2020-08-26 22:00:00,SELL,11443.8,11475.189389446861,-31.38938944686197,24
66230,2020-08-26 22:05:00,SELL,11459.37,11473.179618950997,-13.809618950996082,4
66245,2020-08-26 22:20:00,SELL,11453.0,11469.4961365869,-16.49613658690032,4
66264,2020-08-26 22:39:00,SELL,11455.95,11443.951916618003,11.998083381997276,3
66267,2020-08-26 22:42:00,SELL,11443.21,11463.488294852648,-20.278294852649196,22
66405,2020-08-27 01:00:00,SELL,11450.71,11460.773020053997,-10.063020053998116,28
66414,2020-08-27 01:09:00,SELL,11448.56,11458.509742521921,-9.949742521921507,19
66418,2020-08-27 01:13:00,SELL,11443.81,11457.767385227628,-13.957385227628038,15
66476,2020-08-27 02:11:00,SELL,11373.18,11430.069661015548,-56.88966101554797,445
66485,2020-08-27 02:20:00,SELL,11384.09,11423.09593125415,-39.00593125415071,436
66493,2020-08-27 02:28:00,SELL,11394.38,11418.049927928014,-23.66992792801466,57
66507,2020-08-27 02:42:00,SELL,11375.88,11408.512742455985,-32.63274245598586,34
66510,2020-08-27 02:45:00,SELL,11381.99,11406.756922309401,-24.766922309401707,27
66517,2020-08-27 02:52:00,SELL,11376.4,11403.17985557783,-26.77985557782995,16
66624,2020-08-27 04:39:00,SELL,11378.01,11351.11708966339,26.89291033660993,53
66639,2020-08-27 04:54:00,SELL,11375.62,11352.427677153039,23.19232284696227,37
66646,2020-08-27 05:01:00,SELL,11378.12,11362.392516344418,15.727483655582546,17
66659,2020-08-27 05:14:00,SELL,11370.37,11346.544006516211,23.825993483789716,18
66690,2020-08-27 05:45:00,SELL,11340.88,11373.713666861602,-32.83366686160298,23
66704,2020-08-27 05:59:00,SELL,11337.24,11366.199984143885,-28.959984143884867,5
66867,2020-08-27 08:42:00,SELL,11379.48,11383.407456092305,-3.9274560923058743,3
66889,2020-08-27 09:04:00,SELL,11373.0,11381.392063569641,-8.392063569641323,24
67025,2020-08-27 11:20:00,SELL,11347.98,11372.722087294756,-24.742087294756857,26
67039,2020-08-27 11:34:00,SELL,11342.7,11366.995957612018,-24.295957612017446,11
67068,2020-08-27 12:03:00,SELL,11324.99,11284.181365932056,40.808634067943785,25
67092,2020-08-27 12:27:00,SELL,11294.33,11338.332672573875,-44.002672573875316,21
67096,2020-08-27 12:31:00,SELL,11284.94,11335.082901798063,-50.14290179806267,17
67105,2020-08-27 12:40:00,SELL,11297.46,11327.569337213654,-30.109337213654726,8
67204,2020-08-27 14:19:00,SELL,11303.9,11182.147823586074,121.75217641392555,162
67212,2020-08-27 14:27:00,SELL,11327.49,11256.350338615153,71.13966138484648,151
67219,2020-08-27 14:34:00,SELL,11330.0,11274.056835001575,55.943164998425345,139
67222,2020-08-27 14:37:00,SELL,11324.04,11365.092913478555,-41.05291347855382,93
67229,2020-08-27 14:44:00,SELL,11309.12,11359.001570631175,-49.88157063117433,84
67238,2020-08-27 14:53:00,SELL,11298.42,11351.150449456949,-52.73044945694892,71
67264,2020-08-27 15:19:00,SELL,11303.19,11336.719576370277,-33.52957637027612,44
67337,2020-08-27 16:32:00,SELL,11297.34,11253.344030444841,43.99596955515881,26
67342,2020-08-27 16:37:00,SELL,11310.71,11324.185184762375,-13.475184762375648,2
67351,2020-08-27 16:46:00,SELL,11301.92,11271.624226249794,30.295773750205626,8
67355,2020-08-27 16:50:00,SELL,11300.82,11271.014420839096,29.805579160904017,4
67379,2020-08-27 17:14:00,SELL,11232.25,11146.63731866414,85.61268133586054,25
67384,2020-08-27 17:19:00,SELL,11245.13,11185.891945920586,59.238054079412905,17
67393,2020-08-27 17:28:00,SELL,11212.29,11276.064154277685,-63.77415427768392,121
67416,2020-08-27 17:51:00,SELL,11174.21,11240.372774489173,-66.1627744891739,47
67421,2020-08-27 17:56:00,SELL,11182.99,11235.023378637528,-52.033378637528585,41
67424,2020-08-27 17:59:00,SELL,11190.6,11232.229221740652,-41.6292217406517,37
67497,2020-08-27 19:12:00,BUY,11249.52,11275.656912621547,26.1369126215468,17
67820,2020-08-28 00:35:00,SELL,11278.65,11297.167198582212,-18.517198582212586,3
67874,2020-08-28 01:29:00,BUY,11361.63,11413.213825302078,51.583825302079276,288
67909,2020-08-28 02:04:00,BUY,11373.66,11347.335996220741,-26.32400377925842,88
68051,2020-08-28 04:26:00,BUY,11380.0,11372.410937676672,-7.589062323328108,3
68252,2020-08-28 07:47:00,SELL,11373.83,11401.11936604984,-27.289366049839373,38
68266,2020-08-28 08:01:00,SELL,11369.03,11394.685982835119,-25.655982835118266,22
68448,2020-08-28 11:03:00,BUY,11435.49,11425.8087801631,-9.68121983689889,2
68566,2020-08-28 13:01:00,SELL,11437.86,11448.258974440778,-10.398974440777238,19
68657,2020-08-28 14:32:00,SELL,11432.14,11413.428111335894,18.711888664105572,5
68754,2020-08-28 16:09:00,BUY,11517.0,11481.12375721764,-35.87624278236035,92
68795,2020-08-28 16:50:00,BUY,11524.32,11500.682136139685,-23.63786386031461,16
68862,2020-08-28 17:57:00,SELL,11474.37,11495.08920540376,-20.71920540375868,10
69051,2020-08-28 21:06:00,SELL,11485.25,11475.41131285435,9.838687145649601,2
69057,2020-08-28 21:12:00,SELL,11483.16,11472.293673338365,10.866326661634957,4
69147,2020-08-28 22:42:00,SELL,11466.74,11475.479205536067,-8.739205536066947,5
69282,2020-08-29 00:57:00,SELL,11489.79,11498.730719202911,-8.940719202910259,5
69309,2020-08-29 01:24:00,SELL,11488.62,11479.493215690103,9.12678430989763,3
69312,2020-08-29 01:27:00,SELL,11480.32,11494.132086273241,-13.81208627324122,10
69317,2020-08-29 01:32:00,SELL,11481.87,11492.951352488082,-11.081352488081393,5
69341,2020-08-29 01:56:00,SELL,11478.16,11463.31051735533,14.849482644669479,7
69348,2020-08-29 02:03:00,SELL,11471.58,11486.386745236303,-14.806745236302959,9
69416,2020-08-29 03:11:00,SELL,11477.0,11483.396358990847,-6.396358990847148,13
69459,2020-08-29 03:54:00,BUY,11499.08,11487.861026944776,-11.218973055223614,22
69469,2020-08-29 04:04:00,BUY,11500.03,11489.748209653242,-10.281790346758498,11
69779,2020-08-29 09:14:00,SELL,11525.19,11534.933855520336,-9.743855520335273,4
69822,2020-08-29 09:57:00,BUY,11543.15,11537.611737594865,-5.5382624051344465,3
69887,2020-08-29 11:02:00,SELL,11463.09,11509.598972208234,-46.5089722082339,261
69895,2020-08-29 11:10:00,SELL,11455.08,11502.416515272089,-47.336515272088945,253
69904,2020-08-29 11:19:00,SELL,11454.09,11493.494014964346,-39.40401496434606,215
69909,2020-08-29 11:24:00,SELL,11458.4,11490.381291241683,-31.98129124168372,210
69915,2020-08-29 11:30:00,SELL,11459.68,11486.959537183278,-27.27953718327808,33
69942,2020-08-29 11:57:00,SELL,11447.38,11478.051647615304,-30.67164761530512,5
69998,2020-08-29 12:53:00,SELL,11448.99,11467.223409160133,-18.233409160133306,8
70050,2020-08-29 13:45:00,SELL,11449.56,11463.296253299302,-13.736253299302916,44
70054,2020-08-29 13:49:00,SELL,11449.14,11462.263788819013,-13.123788819013498,40
70067,2020-08-29 14:02:00,SELL,11444.0,11457.642426500955,-13.64242650095548,6
70070,2020-08-29 14:05:00,SELL,11443.69,11456.898900332477,-13.208900332476333,2
70136,2020-08-29 15:11:00,BUY,11486.89,11513.927823755264,27.03782375526498,13
70286,2020-08-29 17:41:00,BUY,11522.2,11508.709295444964,-13.490704555037155,8
70324,2020-08-29 18:19:00,BUY,11524.02,11538.38796241783,14.367962417829403,23
70404,2020-08-29 19:39:00,BUY,11542.05,11531.22067232636,-10.829327673638545,4
70467,2020-08-29 20:42:00,SELL,11513.04,11497.852472665585,15.18752733441579,21
70500,2020-08-29 21:15:00,SELL,11500.23,11516.07081858318,-15.840818583181317,9
70794,2020-08-30 02:09:00,BUY,11612.0,11561.723976530831,-50.27602346916865,390
70806,2020-08-30 02:21:00,BUY,11623.14,11573.784101750085,-49.35589824991439,142
70951,2020-08-30 04:46:00,SELL,11582.83,11601.428159538676,-18.598159538676555,79
70960,2020-08-30 04:55:00,SELL,11585.19,11598.675942281501,-13.485942281500684,68
70987,2020-08-30 05:22:00,SELL,11578.21,11590.818243253869,-12.60824325386966,18
70990,2020-08-30 05:25:00,SELL,11576.08,11590.089035486702,-14.009035486702487,15
71070,2020-08-30 06:45:00,SELL,11581.97,11589.201814504086,-7.231814504086287,25
71075,2020-08-30 06:50:00,SELL,11582.04,11588.511770911398,-6.471770911397471,5
71202,2020-08-30 08:57:00,SELL,11561.06,11581.715969527155,-20.65596952715532,34
71209,2020-08-30 09:04:00,SELL,11567.0,11579.016082433827,-12.01608243382725,25
71213,2020-08-30 09:08:00,SELL,11566.4,11578.113780673944,-11.713780673944711,13
71285,2020-08-30 10:20:00,SELL,11568.87,11577.92108729204,-9.051087292038574,16
71329,2020-08-30 11:04:00,SELL,11566.29,11572.014380433415,-5.724380433413899,5
71448,2020-08-30 13:03:00,BUY,11609.69,11633.758748778026,24.06874877802511,5
71856,2020-08-30 19:51:00,SELL,11639.39,11644.35563198233,-4.965631982329796,7
71861,2020-08-30 19:56:00,SELL,11640.16,11643.838919089496,-3.6789190894960484,2
71897,2020-08-30 20:32:00,SELL,11633.9,11622.048060790068,11.851939209931516,14
71919,2020-08-30 20:54:00,SELL,11634.28,11638.35114392271,-4.07114392270887,3
71992,2020-08-30 22:07:00,SELL,11605.66,11622.566572529393,-16.906572529393088,5
72090,2020-08-30 23:45:00,BUY,11696.62,11667.7619397528,-28.858060247201138,301
72269,2020-08-31 02:44:00,SELL,11680.86,11690.480810724368,-9.620810724367402,75
72291,2020-08-31 03:06:00,SELL,11670.47,11686.204480363864,-15.73448036386435,9
72413,2020-08-31 05:08:00,SELL,11666.68,11678.868797572279,-12.188797572278418,7
72442,2020-08-31 05:37:00,SELL,11661.23,11674.603458660155,-13.373458660154938,10
72477,2020-08-31 06:12:00,SELL,11655.48,11667.298414757828,-11.818414757828577,9
72483,2020-08-31 06:18:00,SELL,11658.5,11665.95084576375,-7.450845763749385,3
72547,2020-08-31 07:22:00,SELL,11649.59,11628.209247835452,21.38075216454854,3
72578,2020-08-31 07:53:00,SELL,11622.68,11590.81632460994,31.863675390060962,24
72614,2020-08-31 08:29:00,SELL,11587.69,11625.367891557997,-37.67789155799619,126
72623,2020-08-31 08:38:00,SELL,11596.65,11620.413593215719,-23.763593215719084,104
72633,2020-08-31 08:48:00,SELL,11594.02,11615.209922982172,-21.189922982171993,35
72648,2020-08-31 09:03:00,SELL,11584.24,11606.40271068874,-22.162710688740844,15
72972,2020-08-31 14:27:00,SELL,11698.56,11708.97278892358,-10.412788923580592,6
73115,2020-08-31 16:50:00,SELL,11719.51,11715.162114062718,4.347885937282626,1
73136,2020-08-31 17:11:00,SELL,11705.43,11717.437324645738,-12.007324645737754,4
73253,2020-08-31 19:08:00,SELL,11714.3,11719.179795241977,-4.879795241977263,2
73349,2020-08-31 20:44:00,SELL,11660.53,11698.813775389284,-38.28377538928362,31
73369,2020-08-31 21:04:00,SELL,11665.76,11689.420696511625,-23.660696511624337,11
73375,2020-08-31 21:10:00,SELL,11670.1,11687.11613109307,-17.016131093068907,5
73547,2020-09-01 00:02:00,SELL,11647.06,11611.236529261125,35.823470738874676,16
73696,2020-09-01 02:31:00,SELL,11611.24,11621.190856626114,-9.950856626113818,5
73780,2020-09-01 03:55:00,BUY,11689.88,11748.643604740606,58.76360474060675,112
73819,2020-09-01 04:34:00,BUY,11702.35,11677.992368237896,-24.357631762104575,14
73952,2020-09-01 06:47:00,BUY,11840.06,11932.321640584867,92.26164058486756,61
74232,2020-09-01 11:27:00,SELL,11892.05,11866.08275597717,25.967244022829618,26
74257,2020-09-01 11:52:00,SELL,11872.79,11904.35301397081,-31.563013970808242,48
74276,2020-09-01 12:11:00,SELL,11860.3,11889.425652047583,-29.12565204758357,18
74337,2020-09-01 13:12:00,SELL,11876.56,11859.886093286179,16.673906713820543,24
74395,2020-09-01 14:10:00,SELL,11837.76,11867.942627822991,-30.18262782299098,27
74407,2020-09-01 14:22:00,SELL,11840.7,11862.015350297701,-21.315350297700206,13
74477,2020-09-01 15:32:00,BUY,11949.77,12030.860059976865,81.09005997686472,20
74595,2020-09-01 17:30:00,SELL,11954.32,11979.115643476944,-24.79564347694395,7
74704,2020-09-01 19:19:00,SELL,11969.89,11980.931786100835,-11.041786100835452,2
74717,2020-09-01 19:32:00,SELL,11960.36,11979.287350981296,-18.927350981295604,68
74912,2020-09-01 22:47:00,SELL,11964.32,11996.125448879942,-31.80544887994256,27
74916,2020-09-01 22:51:00,SELL,11966.72,11993.686404048289,-26.966404048289405,22
74988,2020-09-02 00:03:00,SELL,11942.38,11893.212043149182,49.16795685081706,31
74994,2020-09-02 00:09:00,SELL,11922.73,11849.91572910202,72.81427089797944,169
75014,2020-09-02 00:29:00,SELL,11918.98,11858.475350014323,60.504649985676224,39
75042,2020-09-02 00:57:00,SELL,11899.11,11838.089225135365,61.020774864635314,141
75059,2020-09-02 01:14:00,SELL,11888.34,11830.708382211167,57.631617788832955,127
75118,2020-09-02 02:13:00,SELL,11876.5,11902.62451115147,-26.12451115147087,13
75170,2020-09-02 03:05:00,SELL,11855.66,11890.733352367668,-35.07335236766812,89
75213,2020-09-02 03:48:00,SELL,11848.03,11865.525086444322,-17.495086444321714,16
75336,2020-09-02 05:51:00,SELL,11869.26,11861.511748623312,7.748251376688131,1
75374,2020-09-02 06:29:00,SELL,11790.24,11705.937491212539,84.30250878746119,92
75381,2020-09-02 06:36:00,SELL,11785.92,11705.120391042743,80.79960895725708,85
75390,2020-09-02 06:45:00,SELL,11760.88,11658.793360708494,102.08663929150498,78
75396,2020-09-02 06:51:00,SELL,11756.55,11658.996644702305,97.553355297694,72
75449,2020-09-02 07:44:00,SELL,11758.91,11713.318810381756,45.59118961824424,17
75466,2020-09-02 08:01:00,SELL,11700.7,11587.628568310529,113.07143168947186,146
75478,2020-09-02 08:13:00,SELL,11691.94,11592.570650977032,99.36934902296889,134
75493,2020-09-02 08:28:00,SELL,11708.71,11746.720082410215,-38.010082410215546,83
75604,2020-09-02 10:19:00,SELL,11698.26,11660.520267077027,37.73973292297342,7
75678,2020-09-02 11:33:00,SELL,11379.15,11160.235739861519,218.91426013848104,1475
75682,2020-09-02 11:37:00,SELL,11372.49,11160.63330380927,211.85669619072905,1471
